pl_name,pl_name,t0,period,rstar,rp_rstar,a_rstar,a_rp,b,half_duration,rho_star,T_s,mstar,mass
Kepler-28 c,Kepler-28 c,2454981.7277,8.9858,0.7,0.02653,24.882292299020516,559.3844064945577,0.008,0.09145833333333332,3.50489,4590.0,0.75,1.36
Kepler-280 b,Kepler-280 b,2454966.6526,2.139542,0.89,0.01514,7.7314932375927246,519.0727538875711,0.33,0.042083333333333334,1.748,5744.0,0.96,0.008490000000000001
Kepler-280 c,Kepler-280 c,2454967.64249,4.807091,0.89,0.0197,13.530113165787268,654.6406379336266,0.68,0.018770833333333334,64.09612,5744.0,0.96,0.0148
Kepler-281 b,Kepler-281 b,2454969.51691,14.646008,0.9,0.02396,27.954180237171194,971.5234467293044,0.92,0.13110416666666666,0.42172,5723.0,0.95,0.0263
Kepler-281 c,Kepler-281 c,2454993.40092,36.337373,0.9,0.05391,51.36879274351971,949.135207612855,0.77,0.14185416666666667,0.24809,5723.0,0.95,0.0769
Kepler-282 b,Kepler-282 b,2454971.05444,9.220524,0.9,0.010740000000000001,19.591818627761008,1906.510968966225,0.02,0.10097916666666668,0.6798,5602.0,0.79,0.00317
Kepler-282 c,Kepler-282 c,2454974.77809,13.638723,0.9,0.011590000000000001,25.326009445642278,2072.955851827876,0.07,0.11610416666666667,0.73488,5602.0,0.79,0.00588
Kepler-282 d,Kepler-282 d,2454978.07495,24.806,0.89,0.02374,37.207811205914986,1471.4468220220447,0.763,0.12815208333333333,0.94311,5699.0,0.97,0.192
Kepler-282 e,Kepler-282 e,2454994.31425,44.347,0.89,0.02673,54.8211192378059,1714.0468652487134,0.778,0.1333125,1.36005,5699.0,0.97,0.177
Kepler-283 b,Kepler-283 b,2454976.22626,11.008151,0.57,0.0339,30.934450464885806,903.0841431945275,0.51,0.043479166666666666,12.573039999999999,4351.0,0.6,0.0163
Kepler-283 c,Kepler-283 c,2455006.31145,92.743711,0.57,0.02939,128.64204400641535,4404.608674915194,0.44,0.1308125,0.06394,4351.0,0.6,0.0125
Kepler-284 b,Kepler-284 b,2455017.98515,12.699149,0.81,0.02702,27.609066900909816,1088.1062603368207,0.24,0.058729166666666666,3.57325,5615.0,0.92,0.0178
Kepler-284 c,Kepler-284 c,2455022.30068,37.514456,0.81,0.02781,56.5454927874403,1912.897271803754,0.62,0.1115,1.8808200000000002,5615.0,0.92,0.023
Kepler-285 b,Kepler-285 b,2454967.56281,2.633867,0.81,0.016,9.556984696468783,627.7536117327812,0.09,0.042937499999999997,2.4478299999999997,5411.0,0.82,0.00742
Kepler-285 c,Kepler-285 c,2454969.63351,6.186676,0.81,0.01265,16.990195015944504,1339.2077050299335,0.08,0.06058333333333333,1.9979900000000002,5411.0,0.82,0.0045899999999999995
Kepler-286 b,Kepler-286 b,2454966.33057,1.796302,0.86,0.01323,6.751009538493938,508.9894149184713,0.06,0.041124999999999995,1.86513,5580.0,0.96,0.006509999999999999
Kepler-286 c,Kepler-286 c,2454969.00318,3.468095,0.86,0.01486,10.501570393212793,720.3729970704048,0.2,0.04802083333333333,2.25157,5580.0,0.96,0.00771
Kepler-286 d,Kepler-286 d,2454966.48698,5.914323,0.86,0.014480000000000002,15.252280809190006,1072.6322217282816,0.06,0.055312499999999994,2.76282,5580.0,0.96,0.00733
Kepler-286 e,Kepler-286 e,2454972.33017,29.221289,0.86,0.018090000000000002,44.00658069536789,2330.899486602732,0.64,0.081875,4.35378,5580.0,0.96,0.0119
Kepler-287 b,Kepler-287 b,2454970.69875,20.342199,1.03,0.02174,30.271517060416897,1458.722334955982,0.24,0.04702083333333333,13.823089999999999,5806.0,0.97,0.019
Kepler-287 c,Kepler-287 c,2455005.463,44.851896,1.03,0.0317,51.35719446112108,1768.9277031645381,0.83,0.07466666666666666,0.76343,5806.0,0.97,0.0336
Kepler-288 b,Kepler-288 b,2455187.06412,6.097326,1.09,0.01409,12.823018457417978,912.840822430219,0.21,0.06887499999999999,1.32778,5918.0,1.03,0.0108
Kepler-288 c,Kepler-288 c,2455206.19055,19.305772,1.09,0.024069999999999998,27.618808985207956,1153.3530924224328,0.06,0.08733333333333333,2.21548,5918.0,1.03,0.0267
Kepler-288 d,Kepler-288 d,2454968.55296,56.633742,1.09,0.02216,56.618558419676305,2523.3233412788263,0.41,0.1258125,1.90042,5918.0,1.03,0.0239
Kepler-289 b,Kepler-289 b,2454965.6404,34.545,1.0,0.0197,45.156752690815004,2288.685042775765,0.04,0.06620833333333333,1.58,5990.0,1.08,0.023
Kepler-289 c,Kepler-289 c,2455069.8518,125.8518,1.0,0.1062,109.6663993919793,1032.090077316952,0.394,0.1680625,1.58,5990.0,1.08,0.42
Kepler-289 d,Kepler-289 d,2454975.6436,66.0634,1.0,0.0246,70.96061137128072,2889.2425644605,0.05,0.07410416666666667,1.58,5990.0,1.08,0.013
Kepler-29 b,Kepler-29 b,2455003.3854900002,10.33974,0.73,0.031939999999999996,27.070486446744283,847.144741824414,0.379,0.06335416666666666,3.18827,5378.0,0.76,0.01573
Kepler-29 c,Kepler-29 c,2455005.11932,13.28613,0.73,0.02928,32.01917167313497,1088.3065007233388,0.929,0.06838541666666667,3.45528,5378.0,0.76,0.014159999999999999
Kepler-290 b,Kepler-290 b,2454974.93413,14.589347,0.74,0.026289999999999997,31.96423935643276,1145.1558422986059,0.6,0.05008333333333333,9.48752,5147.0,0.8,0.0179
Kepler-290 c,Kepler-290 c,2454997.29316,36.77031,0.74,0.04147,59.569718800624685,1779.9376266282177,0.22,0.08912499999999998,2.44273,5147.0,0.8,0.0244
Kepler-291 b,Kepler-291 b,2454967.90112,3.546511,1.02,0.02014,9.908344427956607,509.5754706639157,0.33,0.04720833333333333,2.5438400000000003,6002.0,0.9,0.0167
Kepler-291 c,Kepler-291 c,2454965.6867400003,5.700786,1.02,0.01793,13.703029528025093,809.6028722744203,0.57,0.034312499999999996,11.48591,6002.0,0.9,0.0132
Kepler-292 b,Kepler-292 b,2455004.56214,2.580827,0.83,0.0148,9.067621022252009,620.6603505832583,0.09,0.043583333333333335,2.14949,5299.0,0.85,0.007240000000000001
Kepler-292 c,Kepler-292 c,2455002.7919799997,3.715335,0.83,0.016569999999999998,11.658369885752583,718.801845495551,0.38,0.048333333333333325,1.67835,5299.0,0.85,0.00869
Kepler-292 d,Kepler-292 d,2455014.90973,7.055679,0.83,0.0241,17.617092271803905,715.0292394946254,0.35,0.06552083333333333,2.04738,5299.0,0.85,0.0176
Kepler-292 e,Kepler-292 e,2455011.9664,11.97901,0.83,0.02387,25.13026397595557,852.8305369478961,0.91,0.08529166666666667,2.0403700000000002,5299.0,0.85,0.0239
Kepler-292 f,Kepler-292 f,2455019.03249,20.834237,0.83,0.025639999999999996,36.52955897535809,1404.9723691162246,0.46,0.0904375,1.8434099999999998,5299.0,0.85,0.0193
Kepler-293 b,Kepler-293 b,2454997.78133,19.254196,0.96,0.029160000000000002,32.25482335058214,1099.7143563202007,0.5,0.09443750000000001,1.8124200000000001,5804.0,0.94,0.0303
Kepler-293 c,Kepler-293 c,2455005.36515,54.155743,0.96,0.03708,64.06166304351731,1749.8784888457644,0.91,0.09599999999999999,0.80416,5804.0,0.94,0.0442
Kepler-294 b,Kepler-294 b,2455013.27593,3.701212,0.98,0.017419999999999998,10.53218721651662,635.6998599825633,0.05,0.05158333333333333,2.1743099999999997,5913.0,0.95,0.0119
Kepler-294 c,Kepler-294 c,2455016.98818,6.6264,0.98,0.0258,15.578860257764164,613.9188213915629,0.14,0.06614583333333332,1.5830899999999999,5913.0,0.95,0.0245
Kepler-295 b,Kepler-295 b,2454971.62536,12.645164,0.9,0.014980000000000002,23.65353712376024,1900.538457539613,0.02,0.17943749999999997,0.01018,5603.0,0.89,0.00624
Kepler-295 c,Kepler-295 c,2454965.2872,21.526258,0.9,0.013930000000000001,33.92729567246418,2857.0837457068887,0.05,0.17110416666666664,0.31964000000000004,5603.0,0.89,0.005370000000000001
Kepler-295 d,Kepler-295 d,2454993.00625,33.884054,0.9,0.0168,45.87352654305016,3320.349681892397,0.5,0.1119375,0.03922,5603.0,0.89,0.00761
Kepler-296 b,Kepler-296 b,2454964.1285,10.864384,0.48,0.0308,35.39070895411096,1147.975354789114,0.65,0.03860416666666666,6.4,3740.0,0.5,0.0101
Kepler-296 c,Kepler-296 c,2454968.9229,5.8416366,0.48,0.0381,23.33994856340736,612.4712204359157,0.25,0.03902916666666666,6.4,3740.0,0.5,0.0147
Kepler-296 d,Kepler-296 d,2454966.6496,19.850291,0.48,0.0398,52.86207160234296,1327.5076377144835,0.26,0.05918125,6.4,3740.0,0.5,0.0158
Kepler-296 e,Kepler-296 e,2454969.035,34.14211,0.48,0.0291,75.70923814233865,2600.2539309519616,0.34,0.06135416666666666,6.4,3740.0,0.5,0.0093
Kepler-296 f,Kepler-296 f,2454995.6069,63.33627,0.48,0.0344,114.23583269997843,3314.227142688597,0.55,0.075,6.4,3740.0,0.5,0.0123
Kepler-297 b,Kepler-297 b,2455004.28713,38.871826,0.92,0.02828,50.71954106577048,1773.730908151218,0.46,0.12760416666666666,1.60443,5619.0,0.98,0.153
Kepler-297 c,Kepler-297 c,2454958.0377,74.920137,0.92,0.06777999999999999,78.53348294054783,1205.9760637062009,0.81,0.09987499999999999,1.88515,5619.0,0.98,0.132
Kepler-298 b,Kepler-298 b,2454985.64156,10.475464,0.58,0.0311,29.659607678696233,956.5769321642382,0.42,0.048333333333333325,6.83183,4465.0,0.66,0.0142
Kepler-298 c,Kepler-298 c,2455156.03372,22.92881,0.58,0.03117,50.42133305378359,1654.544403016633,0.59,0.049958333333333334,6.34932,4465.0,0.66,0.0138
Kepler-298 d,Kepler-298 d,2455017.24735,77.473633,0.58,0.04065,113.07725427502936,2861.9559279297205,0.75,0.09235416666666665,3.2492799999999997,4465.0,0.66,0.0214
Kepler-299 b,Kepler-299 b,2454966.82858,2.927128,1.03,0.01181,8.350763327011558,709.3261149522953,0.38,0.05304166666666666,1.15252,5617.0,0.95,0.007240000000000001
Kepler-299 c,Kepler-299 c,2454971.40955,6.885875,1.03,0.01933,14.61383582227023,620.6603505832583,0.95,0.08352083333333334,0.6301800000000001,5617.0,0.95,0.0236
Kepler-299 d,Kepler-299 d,2454977.58557,15.054786,1.03,0.01465,24.634751814684094,1487.4483169571924,0.52,0.08914583333333333,1.02421,5617.0,0.95,0.013
Kepler-299 e,Kepler-299 e,2454976.30747,38.285489,1.03,0.01626,45.92919829856357,2756.6026862517347,0.22,0.11745833333333333,1.16796,5617.0,0.95,0.0131
Kepler-30 b,Kepler-30 b,2455246.6476,29.33434,0.95,0.0351,40.74293475863008,1082.3338133323816,0.38,0.09999999999999999,2.0,5498.0,0.99,0.036
Kepler-30 c,Kepler-30 c,2455357.887042,60.323105,0.95,0.13601,67.90489126438347,572.2457718621525,0.4,0.1196,2.0,5498.0,0.99,2.01
Kepler-30 d,Kepler-30 d,2455273.5302,143.34394,0.95,0.0913,113.17481877397243,1332.8102159931661,0.38,0.16099999999999998,2.0,5498.0,0.99,0.073
Kepler-300 b,Kepler-300 b,2454966.2780299997,10.446347,0.9,0.02114,22.45891403670164,1320.1082662837011,0.33,0.045625,1.21929,5986.0,1.07,0.0108
Kepler-300 c,Kepler-300 c,2454979.56443,40.714955,0.9,0.02228,55.43051123951894,2415.2377764843327,0.7,0.18108333333333332,0.39973000000000003,5986.0,1.07,0.0179
Kepler-301 b,Kepler-301 b,2454968.0101,2.508553,0.9,0.013869999999999999,8.601286226821903,627.7536117327812,0.09,0.04779166666666666,1.7600799999999999,5815.0,0.98,0.007520000000000001
Kepler-301 c,Kepler-301 c,2454964.6446700003,5.419026,0.9,0.014419999999999999,14.335477044703175,1046.2560195546355,0.11,0.04752083333333333,4.03105,5815.0,0.98,0.007520000000000001
Kepler-301 d,Kepler-301 d,2454977.61227,13.751243,0.9,0.017230000000000002,26.759557150112595,1502.3163357707585,0.27,0.08245833333333333,1.7510400000000002,5815.0,0.98,0.0117
Kepler-302 b,Kepler-302 b,2454979.6400599997,30.184104,1.22,0.02982,34.017382003619424,1115.6210595251084,0.73,0.12375,1.35151,5740.0,1.02,0.0488
Kepler-302 c,Kepler-302 c,2454996.88937,127.282184,1.22,0.09321,88.65670024777498,947.3749375985269,0.83,0.14916666666666667,1.06975,5740.0,1.02,
Kepler-303 b,Kepler-303 b,2454967.71867,1.937055,0.48,0.017130000000000003,10.751607783527383,635.6998599825633,0.45,0.03197916666666666,5.28345,3944.0,0.57,0.00201
Kepler-303 c,Kepler-303 c,2454969.2718700003,7.061149,0.48,0.02058,25.535068485877535,1169.3449630316516,0.68,0.021958333333333333,60.48401,3944.0,0.57,0.00489
Kepler-304 b,Kepler-304 b,2454966.96482,3.295709,0.69,0.0373,12.153991407465737,320.0312530402414,0.42,0.0374375,4.07394,4731.0,0.8,0.0269
Kepler-304 c,Kepler-304 c,2454965.42892,5.315946,0.69,0.028789999999999996,16.828603487260253,582.4518047005188,0.49,0.023208333333333334,36.68262,4731.0,0.8,0.0168
Kepler-304 d,Kepler-304 d,2454967.8558900002,9.653471,0.69,0.03195,24.931264425570745,683.2692372601701,0.75,0.06222916666666667,3.54622,4731.0,0.8,0.0252
Kepler-304 e,Kepler-304 e,2454966.06857,1.49914695,0.73,0.014669999999999999,6.833898645968089,453.70354492836526,0.0624,0.030043749999999998,4.41479,4817.0,0.8,0.00588
Kepler-305 b,Kepler-305 b,2455189.0773,5.487,0.8,0.0374,15.347920110985337,372.21943125588587,0.806,0.06104166666666667,0.68028,5117.0,0.76,0.033
Kepler-305 c,Kepler-305 c,2455192.6348900003,8.291,0.8,0.033,20.21302263303148,535.2275691871333,0.839,0.07527083333333333,0.14861,5117.0,0.76,0.019
Kepler-305 d,Kepler-305 d,2455192.41608,16.738661,0.79,0.030610000000000002,32.93530485586869,1046.2560195546355,0.62,0.05125,10.925460000000001,5100.0,0.85,0.028630000000000003
Kepler-305 e,Kepler-305 e,2455187.631,3.20538,0.83,0.019790000000000002,10.33708796536729,521.8201897528744,0.833,0.04464583333333333,2.04185,4974.0,0.82,0.0122
Kepler-306 b,Kepler-306 b,2455187.59058,4.646186,0.72,0.01955,14.932788588232475,769.3058967313495,0.07,0.048249999999999994,3.07953,4954.0,0.81,0.0092
Kepler-306 c,Kepler-306 c,2455188.01328,7.240193,0.72,0.0278,20.009936708231518,667.6109839062913,0.83,0.06358333333333333,2.71033,4954.0,0.81,0.0193
Kepler-306 d,Kepler-306 d,2455193.50885,17.326644,0.72,0.027610000000000003,35.838692611757935,1141.3702031505113,0.9,0.09952083333333334,1.48104,4954.0,0.81,0.021
Kepler-306 e,Kepler-306 e,2455192.8738700002,44.840975,0.72,0.02947,67.79486019057545,2339.902625013815,0.31,0.11424999999999999,2.45486,4954.0,0.81,0.0182
Kepler-307 b,Kepler-307 b,2456464.3157,10.4208,0.81,0.028980000000000002,24.343763796282985,884.255087494563,0.7038,0.05789791666666667,1.73492,5367.0,0.91,0.02341
Kepler-307 c,Kepler-307 c,2456465.2666,13.0729,0.81,0.02713,28.352387932857393,1140.2055396779087,0.8052,0.06333541666666666,1.6444400000000001,5367.0,0.91,0.01145
Kepler-308 b,Kepler-308 b,2455015.45617,9.694928,0.94,0.020880000000000003,20.588185117392857,996.4343043377481,0.3,0.05435416666666666,3.68154,5895.0,0.92,0.0162
Kepler-308 c,Kepler-308 c,2454972.08277,15.38231,0.94,0.02139,28.137186327103574,1333.569848758758,0.19,0.0823125,2.2602900000000004,5895.0,0.92,0.0167
Kepler-309 b,Kepler-309 b,2454967.68239,5.923653,0.72,0.01829,17.62069053411432,888.1885633629278,0.81,0.058062499999999996,2.8044,4713.0,0.67,0.009609999999999999
Kepler-309 c,Kepler-309 c,2454971.68392,105.356383,0.72,0.03912,119.76096447762446,3745.970212869722,0.4,0.07620833333333332,4.45517,4713.0,0.67,0.0215
Kepler-31 b,Kepler-31 b,2454992.141,20.8613,1.22,0.0411,28.200938448596414,681.8776502189071,0.833,0.104,1.40526,6340.0,1.21,0.0816
Kepler-31 c,Kepler-31 c,2454974.191,42.6318,1.22,0.04,45.826524978969175,1150.2180341826859,0.855,0.1255,1.64062,6340.0,1.21,4.7
Kepler-31 d,Kepler-31 d,2454967.942,87.6451,1.22,0.0291,70.50234612149103,2405.186251849737,0.5,0.172,1.11917,6340.0,1.21,6.8
Kepler-310 b,Kepler-310 b,2454967.42673,13.930698,0.88,0.01299,27.12337418117135,2191.215437180463,0.21,0.043833333333333335,10.54459,5797.0,0.91,0.0057
Kepler-310 c,Kepler-310 c,2454976.8130900003,56.47542,0.88,0.0336,68.6636769811635,1947.006235065249,0.89,0.12777083333333333,0.33371999999999996,5797.0,0.91,0.0357
Kepler-310 d,Kepler-310 d,2454978.9256700003,92.876125,0.88,0.02553,95.78705116233486,3728.475996958338,0.79,0.14845833333333333,0.5251399999999999,5797.0,0.91,0.022019999999999998
Kepler-311 b,Kepler-311 b,2454971.7174,9.176092,1.19,0.013130000000000001,15.720838271712307,1197.6878118585958,0.01,0.09045833333333332,1.01776,5905.0,1.08,0.0111
Kepler-311 c,Kepler-311 c,2454966.28529,19.738286,1.19,0.01315,26.20139711952051,2370.423794303471,0.42,0.10125,0.57244,5905.0,1.08,0.00829
Kepler-312 b,Kepler-312 b,2454965.0877799997,1.772419,1.47,0.00815,4.534691718222434,564.0684627164122,0.36,0.05110416666666666,0.30899,6115.0,1.2,0.006959999999999999
Kepler-312 c,Kepler-312 c,2454980.1036,19.747412,1.47,0.02193,22.380897835097816,1139.3392953157238,0.18,0.07033333333333333,0.30899,6115.0,1.23,0.0317
Kepler-313 b,Kepler-313 b,2454967.5006,14.970418,1.54,0.01563,17.4539087394925,1157.3628534896409,0.02,0.12204166666666666,0.53698,5727.0,1.08,0.0218
Kepler-313 c,Kepler-313 c,2454982.1033099997,32.273273,1.54,0.014240000000000001,29.043304142515524,1900.6222887979404,0.74,0.135625,0.51978,5727.0,1.08,0.0224
Kepler-314 b,Kepler-314 b,2454966.3144099996,2.461069,0.95,0.00808,7.922237314178072,989.7016401192498,0.21,0.04777083333333333,1.49432,5378.0,1.02,0.00157
Kepler-314 c,Kepler-314 c,2454970.26485,5.960392,0.95,0.02553,14.486376803068472,517.0686119806693,0.75,0.057604166666666665,1.49432,5378.0,1.02,0.0275
Kepler-315 b,Kepler-315 b,2455020.73232,96.101141,1.04,0.03443,83.11819863419245,2503.541189648592,0.74,0.17416666666666664,0.039810000000000005,5796.0,0.98,0.043
Kepler-315 c,Kepler-315 c,2454984.06838,265.469335,1.04,0.03865,163.54849532250304,4473.451413339009,0.94,0.21216666666666664,0.23769,5796.0,0.98,0.0506
Kepler-316 b,Kepler-316 b,2454970.82156,2.240508,0.52,0.019469999999999998,11.165131159816896,594.7139479573717,0.14,0.02895833333333333,5.73497,4204.0,0.59,0.0037700000000000003
Kepler-316 c,Kepler-316 c,2454971.6140099997,6.827766,0.52,0.02144,23.98435582479185,1178.307750178036,0.18,0.050395833333333334,4.28989,4204.0,0.59,0.00521
Kepler-317 b,Kepler-317 b,2454968.61931,5.524242,0.94,0.02068,13.954214357344048,686.2539483100296,0.3,0.05566666666666667,1.48079,5497.0,0.86,0.345
Kepler-317 c,Kepler-317 c,2454966.7098,8.77501,0.94,0.01811,18.986881830484528,1135.1535898435916,0.38,0.059520833333333335,1.53878,5497.0,0.86,0.0113
Kepler-318 b,Kepler-318 b,2454967.08179,4.662715,1.19,0.03667,10.119160266849303,279.00160521456945,0.07,0.05720833333333333,2.1145,5746.0,1.02,0.0627
Kepler-318 c,Kepler-318 c,2454966.08965,11.815007,1.19,0.028569999999999998,18.97342550034244,669.8590369099801,0.01,0.05325,1.79265,5746.0,1.02,0.0413
Kepler-319 b,Kepler-319 b,2454968.23073,4.362705,0.9,0.016630000000000002,12.185155487997699,735.9869930660194,0.26,0.04570833333333333,3.64696,5526.0,0.96,0.0104
Kepler-319 c,Kepler-319 c,2454970.54285,6.941357,0.9,0.02677,16.485798601408653,614.3971519086797,0.13,0.0373125,11.00889,5526.0,0.96,0.0233
Kepler-319 d,Kepler-319 d,2454967.86667,31.781925,0.9,0.02341,45.63460192563844,1959.1656836758373,0.55,0.08047916666666666,3.1404900000000002,5526.0,0.96,0.0184
Kepler-32 b,Kepler-32 b,2454974.902,5.90124,0.53,0.0389,20.28605242174978,533.804091609508,0.03,0.044,4.21511,3900.0,0.58,4.1
Kepler-32 c,Kepler-32 c,2454977.378,8.7522,0.53,0.0352,36.514894359149594,1058.0117051676086,0.017,0.048499999999999995,4.21511,3900.0,0.58,0.5
Kepler-32 d,Kepler-32 d,2454988.211,22.7802,0.53,0.0467,52.74373629654942,1128.7409339593578,0.008,0.062,4.21511,3900.0,0.58,0.0244
Kepler-32 e,Kepler-32 e,2454966.61,2.896,0.53,0.0259,13.388794598354853,515.3201290343727,0.082,0.0265,4.21511,3900.0,0.58,0.00899
Kepler-32 f,Kepler-32 f,2454965.54,0.74296,0.53,0.0142,5.274373629654941,372.6391302523359,0.162,0.0195,4.21511,3900.0,0.58,0.0015
Kepler-320 b,Kepler-320 b,2454970.67704,8.371554,1.11,0.00925,16.466426335132024,1743.7600325910594,0.67,0.08416666666666667,0.9315700000000001,6435.0,1.33,0.00489
Kepler-320 c,Kepler-320 c,2454971.2182,17.934937,1.11,0.01238,27.50861811280879,2435.5467996189873,0.22,0.10958333333333332,0.013930000000000001,6435.0,1.33,0.00771
Kepler-321 b,Kepler-321 b,2454965.69543,4.915379,1.19,0.0153,10.299859557328753,754.893583729294,0.06,0.05677083333333333,1.4788,5740.0,1.03,0.0119
Kepler-321 c,Kepler-321 c,2454977.52374,13.093921,1.19,0.01924,19.8769219527397,1111.962919333429,0.01,0.044583333333333336,1.4788,5740.0,1.03,0.0189
Kepler-322 b,Kepler-322 b,2454965.19171,1.653888,0.89,0.01066,6.5234474192188605,627.7536117327812,0.38,0.03483333333333333,2.1710599999999998,5388.0,0.92,0.00317
Kepler-322 c,Kepler-322 c,2454965.84959,4.337234,0.89,0.01761,12.322067347413403,716.2289529837102,0.23,0.051125000000000004,2.48833,5388.0,0.92,0.0108
Kepler-323 b,Kepler-323 b,2454969.05307,1.678327,1.18,0.011309999999999999,5.102457931165537,457.737008555153,0.09,0.049166666666666664,1.16534,5987.0,1.09,2.153
Kepler-323 c,Kepler-323 c,2454967.64078,3.553822,1.18,0.013369999999999998,8.382609458343383,663.8314055105274,0.1,0.06354166666666666,1.04614,5987.0,1.09,0.251
Kepler-324 b,Kepler-324 b,2454972.22656,4.385315,0.84,0.01278,12.799533075627837,1025.7411956417995,0.38,0.05183333333333333,2.04467,5194.0,0.87,0.00489
Kepler-324 c,Kepler-324 c,2455016.00049,51.805612,0.84,0.0303,66.55757199326474,1936.132135830642,0.83,0.13727083333333334,0.08711,5194.0,0.87,0.0317
Kepler-325 b,Kepler-325 b,2454967.9001,4.544439,1.0,0.02745,11.396704250539024,426.55053104919756,0.18,0.03658333333333333,7.88553,5752.0,0.92,0.0277
Kepler-325 c,Kepler-325 c,2454976.73016,12.762172,1.0,0.0311,22.578376345407502,967.9020445219096,0.4,0.03829166666666667,0.9454,5752.0,0.92,0.022
Kepler-325 d,Kepler-325 d,2454967.0309,38.715185,1.0,0.02805,47.30707424752048,1848.805817686906,0.17,0.07204166666666667,4.984369999999999,5752.0,0.92,0.0258
Kepler-326 b,Kepler-326 b,2454966.42421,2.248329,0.8,0.01489,8.601286226821905,492.3557739080637,0.88,0.043145833333333335,2.5020599999999997,5105.0,0.85,0.14
Kepler-326 c,Kepler-326 c,2454967.07605,4.580358,0.8,0.01602,13.708299923997409,853.7449119565825,0.26,0.044625,4.25805,5105.0,0.85,0.055
Kepler-326 d,Kepler-326 d,2454969.61605,6.766888,0.8,0.013940000000000001,17.74015284282018,1278.7573572334431,0.22,0.033979166666666664,12.80903,5105.0,0.85,0.022
Kepler-327 b,Kepler-327 b,2454965.60488,2.549575,0.49,0.02012,12.726392886624248,612.9580720623117,0.03,0.034729166666666665,3.7738699999999996,3799.0,0.59,0.0044399999999999995
Kepler-327 c,Kepler-327 c,2454965.70664,5.212333,0.49,0.01879,20.62553329901171,1069.0007156319102,0.22,0.04435416666666667,3.7738699999999996,3799.0,0.59,0.064
Kepler-327 d,Kepler-327 d,2454965.17104,13.969457,0.49,0.037,39.49570206193732,1222.8966462326907,0.71,0.02933333333333333,3.7738699999999996,3799.0,0.59,0.0115
Kepler-328 b,Kepler-328 b,2454990.6317,34.921,1.06,0.02048,44.60902927542776,2244.6019385372133,0.026,0.20570833333333333,0.02146,6064.0,1.15,0.09
Kepler-328 c,Kepler-328 c,2454965.39239,71.312,1.06,0.04235,71.81262557299421,1536.8241946985102,0.928,0.1829375,0.99346,6064.0,1.15,0.124
Kepler-329 b,Kepler-329 b,2454968.85335,7.416397,0.52,0.02084,25.224925953660396,1021.1458750853242,0.89,0.04516666666666667,4.7294599999999996,4257.0,0.6,0.008
Kepler-329 c,Kepler-329 c,2454969.14841,18.684737,0.52,0.03244,46.72814152071516,1374.7317466241143,0.64,0.08224999999999999,2.46841,4257.0,0.6,0.0138
Kepler-33 b,Kepler-33 b,2454964.8981,5.66793,1.82,0.00877,7.99872359280004,913.9552583722428,0.5,0.10166666666666666,0.3,5904.0,1.29,0.0116
Kepler-33 c,Kepler-33 c,2454976.6764,13.17562,1.82,0.01602,14.047979840235227,872.9813384213767,0.44,0.13958333333333334,0.3,5904.0,1.29,0.00123
Kepler-33 d,Kepler-33 d,2455022.6342,21.77596,1.82,0.02667,19.63645289694781,729.0891004192049,0.44,0.1668958333333333,0.3,5904.0,1.29,0.0123
Kepler-33 e,Kepler-33 e,2454968.8715,31.7844,1.82,0.02011,25.26037081448521,1246.1812645168861,0.47,0.18541666666666667,0.3,5904.0,1.29,0.01753
Kepler-33 f,Kepler-33 f,2455005.5763,41.02902,1.82,0.022269999999999998,29.950907396969136,1332.7934721462316,0.43,0.20562499999999997,0.3,5904.0,1.29,0.0302
Kepler-330 b,Kepler-330 b,2454986.98309,8.25978,0.72,0.015319999999999999,22.399182882348715,1307.8200244432944,0.64,0.06260416666666666,2.75123,5117.0,0.79,0.007520000000000001
Kepler-330 c,Kepler-330 c,2454976.3037099997,15.955387,0.72,0.0244,34.64406952469935,1395.0080260728475,0.22,0.08160416666666666,1.97492,5117.0,0.79,0.014
Kepler-331 b,Kepler-331 b,2454966.8695400003,8.457496,0.49,0.03316,28.524673711399178,839.5881638401396,0.48,0.047999999999999994,6.72352,4347.0,0.65,0.0125
Kepler-331 c,Kepler-331 c,2454969.0079799998,17.28111,0.49,0.03659,46.07831907226021,1339.7180738199602,0.08,0.057749999999999996,7.2823199999999995,4347.0,0.65,0.0127
Kepler-331 d,Kepler-331 d,2454975.26823,32.134328,0.49,0.03373,69.7757403094226,2278.831604235439,0.29,0.05864583333333333,10.12335,4347.0,0.65,0.0105
Kepler-332 b,Kepler-332 b,2454969.01672,7.626324,0.72,0.0154,20.90590402352547,1408.4215647850863,0.13,0.049375,4.39175,4955.0,0.8,0.005370000000000001
Kepler-332 c,Kepler-332 c,2454977.23834,15.995622,0.72,0.013219999999999999,34.046757981170046,2459.2409531799685,0.08,0.07039583333333332,3.31831,4955.0,0.8,0.0041600000000000005
Kepler-332 d,Kepler-332 d,2454987.57732,34.21154,0.72,0.01499,56.44594086351876,3766.521670396688,0.51,0.09810416666666666,2.48565,4955.0,0.8,0.005529999999999999
Kepler-333 b,Kepler-333 b,2454970.26142,12.551158,0.53,0.022969999999999997,35.297731213844614,1542.784300021242,0.76,0.067,2.3473900000000003,4259.0,0.6,0.089
Kepler-333 c,Kepler-333 c,2454967.42547,24.08821,0.53,0.01772,54.7723415387244,2853.425507876279,0.74,0.083125,2.78337,4259.0,0.6,0.0044399999999999995
